 Date & UTC Time,Sea Level,Water Temperature,Air Temperature,Barometric Pressure,Residuals,Adjusted Residuals,Wind Direction,Wind Gust,Wind Speed,Hillarys
01-Jan-2000 00:00, 0.650,  23.8,  26.4, 1012.1, 0.181, 0.172,   77,   9.7,   4.9
01-Jan-2000 01:00, 0.677,  23.8,  27.6, 1011.9, 0.189, 0.178,   75,  10.1,   7.0
01-Jan-2000 02:00, 0.719,  23.8,  30.2, 1011.8, 0.196, 0.182,   63,   9.9,   5.1
01-Jan-2000 03:00, 0.753,  23.8,  32.1, 1011.3, 0.187, 0.172,   90,   9.1,   4.7
01-Jan-2000 04:00, 0.787,  23.8,  33.3, 1010.6, 0.187, 0.167,   76,   7.8,   3.7
01-Jan-2000 05:00, 0.853,  23.9,  33.9, 1010.2, 0.216, 0.189,   84,   7.5,   3.8
01-Jan-2000 06:00, 0.888,  23.9,  34.8, 1009.4, 0.205, 0.173,   89,   5.7,   2.4
01-Jan-2000 07:00, 0.959,  24.0,  35.1, 1009.1, 0.228, 0.189,  130,   5.2,   1.4
01-Jan-2000 08:00, 1.011,  24.0,  28.4, 1008.9, 0.230, 0.188,  204,   5.5,   2.9
01-Jan-2000 09:00, 1.063,  24.0,  26.7, 1008.7, 0.234, 0.191,  176,   5.2,   2.5
01-Jan-2000 10:00, 1.085,  24.1,  27.6, 1008.7, 0.224, 0.179,  179,   4.1,   1.7
01-Jan-2000 11:00, 1.132,  24.2,  26.9, 1009.2, 0.265, 0.220,  177,   5.1,   2.4
01-Jan-2000 12:00, 1.073,  24.1,  25.5, 1009.5, 0.225, 0.185,  170,   4.7,   1.6
01-Jan-2000 13:00, 1.035,  24.1,  24.8, 1009.8, 0.234, 0.197,  156,   4.0,   2.1
01-Jan-2000 14:00, 0.992,  24.0,  24.6, 1009.9, 0.255, 0.221,  171,   3.1,   1.0
01-Jan-2000 15:00, 0.892,  24.1,  23.7, 1009.6, 0.217, 0.183,  106,   1.4,   0.1
01-Jan-2000 16:00, 0.835,  24.1,  26.9, 1009.5, 0.227, 0.190,   96,   3.0,   1.6
01-Jan-2000 17:00, 0.794,  24.0,  26.0, 1009.3, 0.248, 0.210,   85,   6.4,   4.1
01-Jan-2000 18:00, 0.706,  24.0,  25.0, 1009.1, 0.206, 0.167,   91,   7.8,   3.7
01-Jan-2000 19:00, 0.675,  23.9,  23.8, 1009.0, 0.209, 0.167,   79,   9.4,   4.5
01-Jan-2000 20:00, 0.649,  23.8,  23.0, 1008.9, 0.210, 0.168,   85,   8.2,   4.1
01-Jan-2000 21:00, 0.653,  23.8,  22.4, 1008.9, 0.225, 0.181,   84,   7.4,   4.2
01-Jan-2000 22:00, 0.645,  23.7,  22.4, 1009.2, 0.214, 0.171,   83,   7.8,   4.6
01-Jan-2000 23:00, 0.693,  23.6,  23.7, 1009.5, 0.249, 0.209,   81,   7.3,   3.5
02-Jan-2000 00:00, 0.680,  23.6,  26.5, 1009.9, 0.215, 0.179,   74,   7.3,   4.0
02-Jan-2000 01:00, 0.704,  23.7,  29.4, 1009.6, 0.214, 0.181,   83,   7.2,   4.6
02-Jan-2000 02:00, 0.768,  23.7,  31.8, 1009.4, 0.252, 0.216,   64,   8.0,   2.7
02-Jan-2000 03:00, 0.764,  23.7,  27.5, 1009.2, 0.213, 0.174,  237,   6.7,   4.5
02-Jan-2000 04:00, 0.802,  23.8,  25.6, 1009.3, 0.212, 0.172,  209,   5.8,   2.3
02-Jan-2000 05:00, 0.849,  23.9,  25.9, 1008.8, 0.220, 0.180,  177,   4.7,   1.8
02-Jan-2000 06:00, 0.893,  24.0,  26.1, 1008.0, 0.215, 0.171,  183,   4.9,   2.5
02-Jan-2000 07:00, 0.953,  24.1,  26.2, 1007.2, 0.215, 0.162,  188,   4.8,   2.1
02-Jan-2000 08:00, 1.026,  24.2,  26.7, 1007.2, 0.227, 0.167,  181,   6.1,   1.9
02-Jan-2000 09:00, 1.077,  24.2,  26.8, 1007.0, 0.222, 0.162,  180,   5.7,   2.2
02-Jan-2000 10:00, 1.091,  24.2,  26.3, 1007.1, 0.195, 0.133,  185,   5.1,   2.5
02-Jan-2000 11:00, 1.133,  24.2,  25.6, 1007.6, 0.221, 0.160,  180,   5.3,   2.8
02-Jan-2000 12:00, 1.093,  24.2,  25.2, 1007.8, 0.197, 0.142,  171,   4.4,   2.8
02-Jan-2000 13:00, 1.042,  24.2,  24.8, 1008.2, 0.191, 0.137,  167,   5.5,   2.9
02-Jan-2000 14:00, 0.957,  24.2,  29.3, 1009.0, 0.180, 0.131,   97,   6.5,   2.8
02-Jan-2000 15:00, 0.824,  24.1,  27.3, 1009.5, 0.132, 0.090,   91,   9.9,   3.4
02-Jan-2000 16:00, 0.742,  24.0,  25.4, 1009.9, 0.129, 0.092,   80,  10.2,   6.0
02-Jan-2000 17:00, 0.674,  23.9,  23.9, 1010.1, 0.135, 0.101,   89,  11.4,   5.5
02-Jan-2000 18:00, 0.595,  23.9,  22.3, 1010.4, 0.119, 0.089,   81,  10.6,   5.3
02-Jan-2000 19:00, 0.564,  23.9,  20.8, 1010.6, 0.130, 0.102,   82,  10.1,   4.5
02-Jan-2000 20:00, 0.504,  23.8,  20.1, 1011.3, 0.097, 0.071,   83,   9.2,   3.5
02-Jan-2000 21:00, 0.550,  23.7,  19.5, 1011.7, 0.155, 0.136,   91,   7.4,   2.7
02-Jan-2000 22:00, 0.512,  23.7,  19.9, 1011.9, 0.111, 0.096,   91,   7.4,   3.6
02-Jan-2000 23:00, 0.558,  23.6,  21.3, 1012.2, 0.133, 0.120,   86,   7.9,   4.2
03-Jan-2000 00:00, 0.598,  23.6,  22.8, 1012.5, 0.143, 0.133,   90,   8.5,   4.5
03-Jan-2000 01:00, 0.611,  23.6,  24.8, 1012.5, 0.122, 0.114,   86,   8.6,   4.6
03-Jan-2000 02:00, 0.668,  23.6,  26.8, 1012.4, 0.150, 0.143,   76,   9.8,   4.7
03-Jan-2000 03:00, 0.700,  23.6,  29.2, 1012.1, 0.159, 0.150,   95,   9.8,   2.5
03-Jan-2000 04:00, 0.710,  23.6,  30.7, 1011.5, 0.138, 0.126,   77,   7.7,   3.0
03-Jan-2000 05:00, 0.785,  23.7,  31.0, 1011.2, 0.173, 0.155,   38,   7.5,   4.1
03-Jan-2000 06:00, 0.825,  23.8,  32.7, 1010.7, 0.164, 0.143,   52,   8.1,   4.2
03-Jan-2000 07:00, 0.891,  24.0,  28.0, 1010.5, 0.168, 0.143,  221,   7.5,   4.8
