 Date & UTC Time,Sea Level,Water Temperature,Air Temperature,Barometric Pressure,Residuals,Adjusted Residuals,Wind Direction,Wind Gust,Wind Speed,Hillarys
01-Jan-2001 00:00, 0.399,  22.8,  20.7, 1012.2,-0.030,-0.038,  185,   6.8,   1.7
01-Jan-2001 01:00, 0.400,  22.8,  21.0, 1011.9,-0.044,-0.054,  201,   5.1,   1.7
01-Jan-2001 02:00, 0.432,  22.8,  21.0, 1012.0,-0.029,-0.043,  207,   6.1,   3.1
01-Jan-2001 03:00, 0.465,  22.8,  21.0, 1012.0,-0.029,-0.041,  212,   6.4,   3.9
01-Jan-2001 04:00, 0.497,  22.9,  21.0, 1011.7,-0.030,-0.043,  209,   7.9,   4.4
01-Jan-2001 05:00, 0.500,  22.9,  21.1, 1011.6,-0.056,-0.072,  211,   8.4,   5.1
01-Jan-2001 06:00, 0.553,  23.0,  21.1, 1011.6,-0.041,-0.057,  209,   8.6,   4.2
01-Jan-2001 07:00, 0.560,  23.1,  21.3, 1011.5,-0.065,-0.082,  217,   8.9,   4.9
01-Jan-2001 08:00, 0.592,  23.2,  21.1, 1011.2,-0.058,-0.076,  210,   8.2,   4.8
01-Jan-2001 09:00, 0.616,  23.2,  21.1, 1011.2,-0.059,-0.080,  209,   8.6,   3.8
01-Jan-2001 10:00, 0.631,  23.2,  20.8, 1011.7,-0.064,-0.084,  207,   8.3,   4.7
01-Jan-2001 11:00, 0.661,  23.2,  20.3, 1012.3,-0.056,-0.071,  205,   8.8,   4.3
01-Jan-2001 12:00, 0.679,  23.2,  19.9, 1012.8,-0.062,-0.071,  207,   8.3,   3.6
01-Jan-2001 13:00, 0.703,  23.1,  20.1, 1012.7,-0.062,-0.067,  206,   9.0,   5.2
01-Jan-2001 14:00, 0.699,  23.1,  20.2, 1012.8,-0.073,-0.078,  192,   9.7,   3.0
01-Jan-2001 15:00, 0.726,  23.0,  20.6, 1012.6,-0.048,-0.053,  195,   8.8,   3.6
01-Jan-2001 16:00, 0.692,  23.0,  20.2, 1012.7,-0.080,-0.086,  177,   9.5,   4.1
01-Jan-2001 17:00, 0.674,  23.0,  19.4, 1013.1,-0.072,-0.077,  166,   8.5,   4.5
01-Jan-2001 18:00, 0.643,  22.9,  18.9, 1013.1,-0.071,-0.072,  166,   7.9,   4.4
01-Jan-2001 19:00, 0.560,  22.8,  18.3, 1013.1,-0.110,-0.112,  165,   7.7,   3.7
01-Jan-2001 20:00, 0.528,  22.8,  18.2, 1013.2,-0.084,-0.085,  167,   7.5,   4.8
01-Jan-2001 21:00, 0.479,  22.7,  17.8, 1013.6,-0.074,-0.074,  168,   8.2,   4.6
01-Jan-2001 22:00, 0.413,  22.7,  17.2, 1014.3,-0.087,-0.084,  168,   7.4,   3.9
01-Jan-2001 23:00, 0.401,  22.7,  18.1, 1015.0,-0.064,-0.053,  165,   6.7,   3.3
02-Jan-2001 00:00, 0.370,  22.6,  19.3, 1015.4,-0.086,-0.068,  164,   6.1,   3.0
02-Jan-2001 01:00, 0.366,  22.6,  20.8, 1015.4,-0.105,-0.084,  190,   6.8,   1.8
02-Jan-2001 02:00, 0.430,  22.6,  21.0, 1015.3,-0.063,-0.041,  210,   6.4,   3.0
02-Jan-2001 03:00, 0.431,  22.6,  20.8, 1015.1,-0.085,-0.065,  216,   7.4,   4.8
02-Jan-2001 04:00, 0.440,  22.6,  21.0, 1015.0,-0.111,-0.093,  208,   8.9,   4.3
02-Jan-2001 05:00, 0.515,  22.7,  21.1, 1014.8,-0.067,-0.050,  213,   8.5,   4.2
02-Jan-2001 06:00, 0.544,  22.8,  21.3, 1014.4,-0.074,-0.059,  213,   7.9,   4.7
02-Jan-2001 07:00, 0.564,  22.9,  21.0, 1014.4,-0.096,-0.085,  214,   9.2,   5.6
02-Jan-2001 08:00, 0.635,  23.0,  21.0, 1014.4,-0.056,-0.044,  210,   8.9,   4.7
02-Jan-2001 09:00, 0.639,  23.0,  20.9, 1014.3,-0.075,-0.064,  209,   8.5,   4.4
02-Jan-2001 10:00, 0.624,  23.0,  20.5, 1014.7,-0.104,-0.093,  205,   8.7,   4.0
02-Jan-2001 11:00, 0.665,  23.0,  20.1, 1015.0,-0.067,-0.052,  197,   8.0,   2.8
02-Jan-2001 12:00, 0.642,  23.0,  19.7, 1015.3,-0.092,-0.074,  196,   7.6,   2.6
02-Jan-2001 13:00, 0.649,  22.9,  19.6, 1015.4,-0.088,-0.067,  202,   7.2,   3.5
02-Jan-2001 14:00, 0.658,  22.9,  19.6, 1015.2,-0.075,-0.054,  200,   7.3,   3.0
02-Jan-2001 15:00, 0.649,  22.8,  19.8, 1015.1,-0.071,-0.052,  195,   6.7,   2.4
02-Jan-2001 16:00, 0.650,  22.8,  19.9, 1014.6,-0.062,-0.044,  197,   7.6,   3.2
02-Jan-2001 17:00, 0.634,  22.8,  20.1, 1014.3,-0.062,-0.048,  204,   7.0,   4.2
02-Jan-2001 18:00, 0.587,  22.7,  19.6, 1014.0,-0.081,-0.071,  164,   7.7,   3.4
02-Jan-2001 19:00, 0.574,  22.7,  18.5, 1014.2,-0.065,-0.057,  151,   4.5,   2.4
02-Jan-2001 20:00, 0.518,  22.7,  17.8, 1014.2,-0.081,-0.072,  159,   4.3,   2.6
02-Jan-2001 21:00, 0.488,  22.6,  17.2, 1014.7,-0.066,-0.056,  155,   5.6,   3.1
