 Date & UTC Time,Sea Level,Water Temperature,Air Temperature,Barometric Pressure,Residuals,Adjusted Residuals,Wind Direction,Wind Gust,Wind Speed,Cape Ferguson
01-Jan-2016 00:00, 1.701,  28.6,  27.1, 1010.9, 0.067, 0.045,   69,   5.4,   3.3
01-Jan-2016 01:00, 1.808,  28.6,  26.9, 1010.5, 0.064, 0.040,   70,   6.2,   5.0
01-Jan-2016 02:00, 1.974,  28.5,  27.3, 1009.9, 0.054, 0.026,   67,   6.5,   4.5
01-Jan-2016 03:00, 2.142,  28.6,  27.1, 1009.3, 0.026,-0.008,   65,   7.6,   5.2
01-Jan-2016 04:00, 2.263,  28.6,  27.2, 1008.8, 0.003,-0.036,   64,   6.3,   4.1
01-Jan-2016 05:00, 2.339,  28.6,  27.7, 1008.0, 0.021,-0.024,   62,   6.7,   3.0
01-Jan-2016 06:00, 2.341,  28.6,  27.6, 1007.6, 0.056, 0.003,   62,   7.6,   3.3
01-Jan-2016 07:00, 2.255,  28.7,  27.8, 1007.7, 0.076, 0.020,   64,   6.6,   2.5
01-Jan-2016 08:00, 2.111,  28.7,  27.6, 1008.0, 0.084, 0.029,   52,   6.3,   2.7
01-Jan-2016 09:00, 1.912,  28.8,  27.4, 1008.7, 0.080, 0.029,  129,   6.4,   1.3
01-Jan-2016 10:00, 1.654,  28.8,  27.3, 1009.3, 0.045, 0.001,  158,   5.7,   1.0
01-Jan-2016 11:00, 1.398,  28.8,  27.3, 1009.5, 0.002,-0.037,   75,   5.2,   2.6
01-Jan-2016 12:00, 1.206,  28.8,  27.2, 1009.6,-0.041,-0.078,   66,   6.8,   4.1
01-Jan-2016 13:00, 1.155,  28.8,  26.9, 1009.6,-0.044,-0.080,   56,   5.2,   1.4
01-Jan-2016 14:00, 1.240,  28.7,  26.9, 1009.1,-0.018,-0.055,   73,   5.5,   2.3
01-Jan-2016 15:00, 1.382,  28.6,  26.9, 1008.6,-0.028,-0.070,  227,   5.6,   0.9
01-Jan-2016 16:00, 1.587,  28.7,  26.9, 1008.1,-0.021,-0.067,   63,   5.1,   1.0
01-Jan-2016 17:00, 1.794,  28.6,  26.7, 1007.5,-0.003,-0.055,  292,   4.8,   2.1
01-Jan-2016 18:00, 1.947,  28.5,  26.7, 1007.7, 0.005,-0.052,  294,   5.1,   1.7
01-Jan-2016 19:00, 2.036,  28.4,  26.7, 1008.0, 0.021,-0.033,  296,   5.0,   1.9
