 Date & UTC Time,Sea Level,Water Temperature,Air Temperature,Barometric Pressure,Residuals,Adjusted Residuals,Wind Direction,Wind Gust,Wind Speed,Cape Ferguson
01-Jan-1992 00:00, 2.294,  29.7,-9999 , 1007.4,-0.090,-0.149,   78,   6.9,   2.2
01-Jan-1992 01:00, 1.858,  29.8,-9999 , 1007.2,-0.103,-0.161,  125,   5.8,   1.6
01-Jan-1992 02:00, 1.432,  29.8,-9999 , 1006.7,-0.110,-0.170,   42,   7.3,   4.3
01-Jan-1992 03:00, 1.075,  29.8,-9999 , 1006.2,-0.123,-0.189,   57,   7.8,   2.3
01-Jan-1992 04:00, 0.925,  29.9,-9999 , 1005.4,-0.115,-0.186,   62,   7.0,   3.8
01-Jan-1992 05:00, 1.051,  29.9,-9999 , 1004.5,-0.081,-0.160,   55,   7.7,   4.1
01-Jan-1992 06:00, 1.337,  29.7,-9999 , 1004.2,-0.094,-0.182,   61,   7.3,   2.5
01-Jan-1992 07:00, 1.673,  29.6,-9999 , 1004.6,-0.118,-0.208,   44,   6.5,   4.0
01-Jan-1992 08:00, 1.985,  28.5,-9999 , 1005.3,-0.094,-0.180,  323,   6.3,   3.2
01-Jan-1992 09:00, 2.135,  27.3,-9999 , 1006.2,-0.070,-0.148,  285,   5.3,   1.5
01-Jan-1992 10:00, 2.019,  27.9,-9999 , 1007.2,-0.105,-0.174,    2,   6.4,   1.7
01-Jan-1992 11:00, 1.739,  28.8,-9999 , 1007.8,-0.122,-0.180,  314,   5.5,   1.4
01-Jan-1992 12:00, 1.367,  29.0,-9999 , 1007.1,-0.099,-0.154,   84,   5.3,   2.5
01-Jan-1992 13:00, 0.928,  29.2,-9999 , 1007.0,-0.113,-0.174,   56,   4.8,   1.1
01-Jan-1992 14:00, 0.569,  29.4,-9999 , 1007.2,-0.128,-0.190,  330,   4.6,   2.5
01-Jan-1992 15:00, 0.392,  29.4,-9999 , 1006.8,-0.100,-0.160,  115,   3.3,   0.3
01-Jan-1992 16:00, 0.410,  29.5,-9999 , 1006.1,-0.070,-0.135,    2,   2.7,   0.5
01-Jan-1992 17:00, 0.643,  29.6,-9999 , 1005.7,-0.065,-0.136,   39,   3.1,   0.5
01-Jan-1992 18:00, 1.049,  29.7,-9999 , 1006.2,-0.118,-0.193,  162,   4.7,   2.9
01-Jan-1992 19:00, 1.659,  29.7,-9999 , 1007.5,-0.104,-0.173,  152,  10.2,   8.5
01-Jan-1992 20:00, 2.196,  29.6,-9999 , 1007.2,-0.149,-0.207,   13,  11.5,   1.5
01-Jan-1992 21:00, 2.665,  29.6,-9999 , 1007.8,-0.119,-0.178,  114,   3.7,   0.4
01-Jan-1992 22:00, 2.896,  29.6,-9999 , 1008.3,-0.074,-0.127,   29,   5.3,   2.9
01-Jan-1992 23:00, 2.842,  29.6,-9999 , 1008.0,-0.055,-0.104,   14,   4.8,   1.6
02-Jan-1992 00:00, 2.508,  29.7,-9999 , 1007.6,-0.105,-0.157,  122,   4.0,   2.0
02-Jan-1992 01:00, 2.078,  29.7,-9999 , 1007.2,-0.120,-0.176,  213,   5.4,   0.7
02-Jan-1992 02:00, 1.662,  29.9,-9999 , 1006.6,-0.095,-0.156,   22,   5.2,   3.7
02-Jan-1992 03:00, 1.275,  30.0,-9999 , 1006.1,-0.088,-0.155,   41,   8.4,   4.8
02-Jan-1992 04:00, 1.006,  30.1,-9999 , 1005.3,-0.087,-0.159,   43,   7.7,   3.2
02-Jan-1992 05:00, 0.977,  30.2,-9999 , 1004.7,-0.065,-0.144,  192,   8.7,   1.7
02-Jan-1992 06:00, 1.184,  30.0,-9999 , 1004.7,-0.048,-0.133,  321,   6.4,   1.9
02-Jan-1992 07:00, 1.505,  29.6,-9999 , 1005.1,-0.078,-0.162,   71,   6.3,   1.9
02-Jan-1992 08:00, 1.814,  29.2,-9999 , 1005.4,-0.115,-0.196,  360,   6.7,   1.2
02-Jan-1992 09:00, 2.024,  28.8,-9999 , 1006.2,-0.131,-0.208,  314,   5.9,   2.9
02-Jan-1992 10:00, 2.094,  28.7,-9999 , 1006.6,-0.090,-0.159,  291,   6.0,   3.5
02-Jan-1992 11:00, 1.939,  29.2,-9999 , 1007.3,-0.063,-0.129,  285,   6.2,   1.9
